Data supplied by UK-AIR on 8/11/2015
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
 
01-01-2014,01:00,,,,,,,,,,,,,,,,68.500,R,ugm-3 (TEOM FDMS),72.57696,R,ugm-3,70.800,R,ugm-3 (TEOM FDMS),,,,2.300,R,ugm-3 (TEOM FDMS)
01-01-2014,02:00,,,,,,,,,,,,,,,,5.300,R,ugm-3 (TEOM FDMS),73.30871,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),,,,2.200,R,ugm-3 (TEOM FDMS)
01-01-2014,03:00,,,,,,,,,,,,,,,,4.700,R,ugm-3 (TEOM FDMS),73.39187,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),,,,5.000,R,ugm-3 (TEOM FDMS)
01-01-2014,04:00,,,,,,,,,,,,,,,,4.800,R,ugm-3 (TEOM FDMS),72.04477,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),,,,2.600,R,ugm-3 (TEOM FDMS)
01-01-2014,05:00,,,,,,,,,,,,,,,,3.300,R,ugm-3 (TEOM FDMS),71.64563,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),,,,3.600,R,ugm-3 (TEOM FDMS)
01-01-2014,06:00,,,,,,,,,,,,,,,,5.700,R,ugm-3 (TEOM FDMS),73.14241,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),,,,4.800,R,ugm-3 (TEOM FDMS)
01-01-2014,07:00,,,,,,,,,,,,,,,,5.900,R,ugm-3 (TEOM FDMS),72.39402,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),,,,4.500,R,ugm-3 (TEOM FDMS)
01-01-2014,08:00,,,,,,,,,,,,,,,,5.100,R,ugm-3 (TEOM FDMS),74.63918,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),,,,5.000,R,ugm-3 (TEOM FDMS)
01-01-2014,09:00,,,,,,,,,,,,,,,,4.700,R,ugm-3 (TEOM FDMS),77.23359,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),,,,2.300,R,ugm-3 (TEOM FDMS)
01-01-2014,10:00,,,,,,,,,,,,,,,,1.800,R,ugm-3 (TEOM FDMS),81.97338,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),,,,5.700,R,ugm-3 (TEOM FDMS)
01-01-2014,11:00,,,,,,,,,,,,,,,,2.100,R,ugm-3 (TEOM FDMS),83.27058,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),,,,8.400,R,ugm-3 (TEOM FDMS)
01-01-2014,12:00,,,,,,,,,,,,,,,,3.900,R,ugm-3 (TEOM FDMS),78.33123,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),,,,6.800,R,ugm-3 (TEOM FDMS)
01-01-2014,13:00,,,,,,,,,,,,,,,,4.600,R,ugm-3 (TEOM FDMS),76.38542,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),,,,2.400,R,ugm-3 (TEOM FDMS)
01-01-2014,14:00,,,,,,,,,,,,,,,,4.300,R,ugm-3 (TEOM FDMS),73.54155,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),,,,3.900,R,ugm-3 (TEOM FDMS)
01-01-2014,15:00,,,,,,,,,,,,,,,,1.700,R,ugm-3 (TEOM FDMS),71.94499,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,,3.200,R,ugm-3 (TEOM FDMS)
01-01-2014,16:00,,,,,,,,,,,,,,,,1.400,R,ugm-3 (TEOM FDMS),72.79316,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,,3.500,R,ugm-3 (TEOM FDMS)
01-01-2014,17:00,,,,,,,,,,,,,,,,4.200,R,ugm-3 (TEOM FDMS),70.59789,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),,,,5.800,R,ugm-3 (TEOM FDMS)
01-01-2014,18:00,,,,,,,,,,,,,,,,3.900,R,ugm-3 (TEOM FDMS),68.75187,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),,,,5.300,R,ugm-3 (TEOM FDMS)
01-01-2014,19:00,,,,,,,,,,,,,,,,4.800,R,ugm-3 (TEOM FDMS),71.84520,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),,,,2.800,R,ugm-3 (TEOM FDMS)
01-01-2014,20:00,,,,,,,,,,,,,,,,4.000,R,ugm-3 (TEOM FDMS),75.78671,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),,,,4.600,R,ugm-3 (TEOM FDMS)
01-01-2014,21:00,,,,,,,,,,,,,,,,3.000,R,ugm-3 (TEOM FDMS),77.88219,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),,,,3.900,R,ugm-3 (TEOM FDMS)
01-01-2014,22:00,,,,,,,,,,,,,,,,8.200,R,ugm-3 (TEOM FDMS),75.63703,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),,,,5.300,R,ugm-3 (TEOM FDMS)
01-01-2014,23:00,,,,,,,,,,,,,,,,6.200,R,ugm-3 (TEOM FDMS),76.93424,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),,,,4.300,R,ugm-3 (TEOM FDMS)
01-01-2014,24:00,,,,,,,,,,,,,,,,8.500,R,ugm-3 (TEOM FDMS),73.19230,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),,,,4.100,R,ugm-3 (TEOM FDMS)
02-01-2014,01:00,,,,,,,,,,,,,,,,6.700,R,ugm-3 (TEOM FDMS),80.75933,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),,,,3.300,R,ugm-3 (TEOM FDMS)
02-01-2014,02:00,,,,,,,,,,,,,,,,8.200,R,ugm-3 (TEOM FDMS),81.89022,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),,,,3.800,R,ugm-3 (TEOM FDMS)
02-01-2014,03:00,,,,,,,,,,,,,,,,5.300,R,ugm-3 (TEOM FDMS),83.96908,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),,,,1.300,R,ugm-3 (TEOM FDMS)
02-01-2014,04:00,,,,,,,,,,,,,,,,4.900,R,ugm-3 (TEOM FDMS),75.08821,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),,,,0.800,R,ugm-3 (TEOM FDMS)
02-01-2014,05:00,,,,,,,,,,,,,,,,4.700,R,ugm-3 (TEOM FDMS),69.35058,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),,,,0.000,R,ugm-3 (TEOM FDMS)
02-01-2014,06:00,,,,,,,,,,,,,,,,3.700,R,ugm-3 (TEOM FDMS),65.85810,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),,,,1.500,R,ugm-3 (TEOM FDMS)
02-01-2014,07:00,,,,,,,,,,,,,,,,5.800,R,ugm-3 (TEOM FDMS),63.21380,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),,,,-0.300,R,ugm-3 (TEOM FDMS)
02-01-2014,08:00,,,,,,,,,,,,,,,,5.400,R,ugm-3 (TEOM FDMS),61.41767,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),,,,2.600,R,ugm-3 (TEOM FDMS)
02-01-2014,09:00,,,,,,,,,,,,,,,,6.800,R,ugm-3 (TEOM FDMS),65.15961,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),,,,0.700,R,ugm-3 (TEOM FDMS)
02-01-2014,10:00,,,,,,,,,,,,,,,,7.000,R,ugm-3 (TEOM FDMS),63.66283,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),,,,0.200,R,ugm-3 (TEOM FDMS)
02-01-2014,11:00,,,,,,,,,,,,,,,,5.500,R,ugm-3 (TEOM FDMS),71.84520,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),,,,2.200,R,ugm-3 (TEOM FDMS)
02-01-2014,12:00,,,,,,,,,,,,,,,,6.700,R,ugm-3 (TEOM FDMS),70.49810,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),,,,0.800,R,ugm-3 (TEOM FDMS)
02-01-2014,13:00,22.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.900,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),62.96434,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
02-01-2014,14:00,19.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.400,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),53.13551,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
02-01-2014,15:00,20.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,19.100,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),58.72347,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
02-01-2014,16:00,18.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.400,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),54.33293,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
02-01-2014,17:00,19.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),60.86885,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
02-01-2014,18:00,16.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.200,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),58.17466,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
02-01-2014,19:00,17.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.900,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),62.16606,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
02-01-2014,20:00,21.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.900,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),60.07057,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
02-01-2014,21:00,21.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,18.100,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),62.36563,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
02-01-2014,22:00,25.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.100,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),62.96434,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
02-01-2014,23:00,21.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,18.100,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),71.24649,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS)
02-01-2014,24:00,25.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.200,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),74.28993,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
03-01-2014,01:00,22.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.300,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),74.57266,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS)
03-01-2014,02:00,13.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.800,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),82.95460,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
03-01-2014,03:00,17.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,15.300,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),68.65208,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
03-01-2014,04:00,30.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,28.200,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),73.29208,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS)
03-01-2014,05:00,39.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,34.400,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),76.08606,R,ugm-3,16.700,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS)
03-01-2014,06:00,43.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,40.800,R,ugm-3 (TEOM FDMS),14.000,R,ugm-3 (TEOM FDMS),76.33553,R,ugm-3,17.400,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
03-01-2014,07:00,41.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,37.900,R,ugm-3 (TEOM FDMS),10.200,R,ugm-3 (TEOM FDMS),81.32478,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
03-01-2014,08:00,19.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),77.43316,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
03-01-2014,09:00,13.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.300,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),47.04863,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
03-01-2014,10:00,9.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,9.700,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),63.81251,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
03-01-2014,11:00,20.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.900,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),69.45036,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
03-01-2014,12:00,24.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,22.900,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),70.99703,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS)
03-01-2014,13:00,27.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,23.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),76.63488,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
03-01-2014,14:00,24.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.300,R,ugm-3 (TEOM FDMS),9.200,R,ugm-3 (TEOM FDMS),83.17080,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
03-01-2014,15:00,23.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.500,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),93.79790,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
03-01-2014,16:00,32.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,29.600,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),84.26843,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
03-01-2014,17:00,33.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,26.900,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),95.04521,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
03-01-2014,18:00,24.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,25.500,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS),86.21424,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
03-01-2014,19:00,13.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.200,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),98.38801,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
03-01-2014,20:00,24.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,24.000,R,ugm-3 (TEOM FDMS),14.300,R,ugm-3 (TEOM FDMS),93.64822,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
03-01-2014,21:00,28.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,25.900,R,ugm-3 (TEOM FDMS),15.100,R,ugm-3 (TEOM FDMS),81.87359,R,ugm-3,17.700,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
03-01-2014,22:00,21.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.200,R,ugm-3 (TEOM FDMS),11.800,R,ugm-3 (TEOM FDMS),65.70842,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),-3.500,R,ugm-3 (TEOM FDMS)
03-01-2014,23:00,33.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,34.900,R,ugm-3 (TEOM FDMS),11.400,R,ugm-3 (TEOM FDMS),64.06197,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
03-01-2014,24:00,29.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,29.400,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),69.45036,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
04-01-2014,01:00,22.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,21.000,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),70.18212,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
04-01-2014,02:00,16.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.500,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),78.09839,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
04-01-2014,03:00,18.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.000,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),74.48950,R,ugm-3,12.500,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2014,04:00,24.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,20.500,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),79.82800,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
04-01-2014,05:00,21.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.200,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),80.52650,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
04-01-2014,06:00,16.100,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.900,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),79.82800,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
04-01-2014,07:00,19.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),79.42886,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS)
04-01-2014,08:00,17.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.000,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),72.84305,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
04-01-2014,09:00,21.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,17.000,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),79.32908,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS)
04-01-2014,10:00,19.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,16.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),71.99488,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS)
04-01-2014,11:00,15.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.000,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),69.55015,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
04-01-2014,12:00,13.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.100,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),70.99703,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
04-01-2014,13:00,13.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.200,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),74.24004,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
04-01-2014,14:00,6.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,3.700,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),68.55230,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS)
04-01-2014,15:00,9.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.100,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),49.99229,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
04-01-2014,16:00,7.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.000,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),52.08777,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
04-01-2014,17:00,6.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.400,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),58.77337,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
04-01-2014,18:00,5.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,5.500,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),55.03143,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
04-01-2014,19:00,8.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,6.500,R,ugm-3 (TEOM FDMS),12.700,R,ugm-3 (TEOM FDMS),30.83357,R,ugm-3,14.800,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
04-01-2014,20:00,12.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.000,R,ugm-3 (TEOM FDMS),11.300,R,ugm-3 (TEOM FDMS),39.16561,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
04-01-2014,21:00,13.800,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.200,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),57.92519,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
04-01-2014,22:00,13.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.200,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),63.81251,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
