Data supplied by UK-AIR on 4/5/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
01-01-2022,10:00,18.100,R,ugm-3 (FIDAS),0.92259,R,ugm-3,10.34207,R,ugm-3,11.75669,R,ugm-3,41.26110,R,ugm-3,9.222,R,ugm-3 (Ref.eq)
01-01-2022,11:00,20.675,R,ugm-3 (FIDAS),1.90881,R,ugm-3,14.58924,R,ugm-3,17.51604,R,ugm-3,35.62325,R,ugm-3,9.976,R,ugm-3 (Ref.eq)
01-01-2022,12:00,24.175,R,ugm-3 (FIDAS),2.67233,R,ugm-3,14.03729,R,ugm-3,18.13481,R,ugm-3,35.82282,R,ugm-3,11.627,R,ugm-3 (Ref.eq)
01-01-2022,13:00,24.750,R,ugm-3 (FIDAS),1.55886,R,ugm-3,10.36602,R,ugm-3,12.75624,R,ugm-3,39.46497,R,ugm-3,12.335,R,ugm-3 (Ref.eq)
01-01-2022,14:00,26.975,R,ugm-3 (FIDAS),1.01803,R,ugm-3,10.19573,R,ugm-3,11.75669,R,ugm-3,39.16561,R,ugm-3,13.208,R,ugm-3 (Ref.eq)
01-01-2022,15:00,24.950,R,ugm-3 (FIDAS),1.04985,R,ugm-3,11.67008,R,ugm-3,13.27982,R,ugm-3,38.01809,R,ugm-3,12.571,R,ugm-3 (Ref.eq)
01-01-2022,16:00,28.575,R,ugm-3 (FIDAS),0.92259,R,ugm-3,14.86387,R,ugm-3,16.27849,R,ugm-3,37.31959,R,ugm-3,13.939,R,ugm-3 (Ref.eq)
01-01-2022,17:00,28.125,R,ugm-3 (FIDAS),1.65430,R,ugm-3,26.78376,R,ugm-3,29.32032,R,ugm-3,26.44303,R,ugm-3,14.198,R,ugm-3 (Ref.eq)
01-01-2022,18:00,28.200,R,ugm-3 (FIDAS),2.22694,R,ugm-3,30.14193,R,ugm-3,33.55653,R,ugm-3,23.49937,R,ugm-3,14.882,R,ugm-3 (Ref.eq)
01-01-2022,19:00,28.325,R,ugm-3 (FIDAS),2.00425,R,ugm-3,26.58037,R,ugm-3,29.65350,R,ugm-3,23.84862,R,ugm-3,14.906,R,ugm-3 (Ref.eq)
01-01-2022,20:00,31.050,R,ugm-3 (FIDAS),1.33617,R,ugm-3,23.98730,R,ugm-3,26.03606,R,ugm-3,28.48862,R,ugm-3,16.109,R,ugm-3 (Ref.eq)
01-01-2022,21:00,27.400,R,ugm-3 (FIDAS),1.59067,R,ugm-3,29.02323,R,ugm-3,31.46223,R,ugm-3,23.10023,R,ugm-3,14.976,R,ugm-3 (Ref.eq)
01-01-2022,22:00,17.950,R,ugm-3 (FIDAS),1.04985,R,ugm-3,18.95256,R,ugm-3,20.56230,R,ugm-3,29.78582,R,ugm-3,11.014,R,ugm-3 (Ref.eq)
01-01-2022,23:00,14.475,R,ugm-3 (FIDAS),0.85896,R,ugm-3,15.48501,R,ugm-3,16.80207,R,ugm-3,34.12647,R,ugm-3,9.269,R,ugm-3 (Ref.eq)
01-01-2022,24:00,14.175,R,ugm-3 (FIDAS),0.50902,R,ugm-3,6.35921,R,ugm-3,7.13969,R,ugm-3,49.44347,R,ugm-3,8.679,R,ugm-3 (Ref.eq)
02-01-2022,01:00,10.475,R,ugm-3 (FIDAS),0.41373,R,ugm-3,5.55555,R,ugm-3,6.18992,R,ugm-3,58.67358,R,ugm-3,6.557,R,ugm-3 (Ref.eq)
02-01-2022,02:00,14.050,R,ugm-3 (FIDAS),0.72137,R,ugm-3,19.01908,R,ugm-3,20.12517,R,ugm-3,36.72088,R,ugm-3,8.585,R,ugm-3 (Ref.eq)
02-01-2022,03:00,9.650,R,ugm-3 (FIDAS),0.76380,R,ugm-3,17.54145,R,ugm-3,18.71260,R,ugm-3,38.71658,R,ugm-3,6.014,R,ugm-3 (Ref.eq)
02-01-2022,04:00,15.675,R,ugm-3 (FIDAS),0.66833,R,ugm-3,9.83141,R,ugm-3,10.85616,R,ugm-3,47.84691,R,ugm-3,9.316,R,ugm-3 (Ref.eq)
02-01-2022,05:00,11.175,R,ugm-3 (FIDAS),0.41373,R,ugm-3,1.46068,R,ugm-3,2.09505,R,ugm-3,69.94929,R,ugm-3,6.368,R,ugm-3 (Ref.eq)
02-01-2022,06:00,9.600,R,ugm-3 (FIDAS),0.38190,R,ugm-3,2.08085,R,ugm-3,2.66643,R,ugm-3,78.48090,R,ugm-3,5.330,R,ugm-3 (Ref.eq)
02-01-2022,07:00,12.125,R,ugm-3 (FIDAS),0.41373,R,ugm-3,1.03214,R,ugm-3,1.66652,R,ugm-3,84.01897,R,ugm-3,6.061,R,ugm-3 (Ref.eq)
02-01-2022,08:00,9.900,R,ugm-3 (FIDAS),0.38190,R,ugm-3,2.55700,R,ugm-3,3.14257,R,ugm-3,81.87359,R,ugm-3,4.906,R,ugm-3 (Ref.eq)
02-01-2022,09:00,8.675,R,ugm-3 (FIDAS),0.44555,R,ugm-3,1.07858,R,ugm-3,1.76175,R,ugm-3,84.01897,R,ugm-3,4.410,R,ugm-3 (Ref.eq)
02-01-2022,10:00,9.550,R,ugm-3 (FIDAS),0.60468,R,ugm-3,4.78661,R,ugm-3,5.71377,R,ugm-3,78.92994,R,ugm-3,4.552,R,ugm-3 (Ref.eq)
02-01-2022,11:00,12.200,R,ugm-3 (FIDAS),0.57285,R,ugm-3,2.97843,R,ugm-3,3.85680,R,ugm-3,80.22714,R,ugm-3,6.109,R,ugm-3 (Ref.eq)
02-01-2022,12:00,11.900,R,ugm-3 (FIDAS),0.85928,R,ugm-3,8.25302,R,ugm-3,9.57057,R,ugm-3,74.09036,R,ugm-3,5.802,R,ugm-3 (Ref.eq)
02-01-2022,13:00,14.050,R,ugm-3 (FIDAS),1.17753,R,ugm-3,15.71671,R,ugm-3,17.52223,R,ugm-3,67.60434,R,ugm-3,6.792,R,ugm-3 (Ref.eq)
02-01-2022,14:00,16.600,R,ugm-3 (FIDAS),0.82745,R,ugm-3,12.44431,R,ugm-3,13.71305,R,ugm-3,69.84950,R,ugm-3,8.679,R,ugm-3 (Ref.eq)
02-01-2022,15:00,11.175,R,ugm-3 (FIDAS),0.70015,R,ugm-3,7.68756,R,ugm-3,8.76112,R,ugm-3,76.33553,R,ugm-3,5.660,R,ugm-3 (Ref.eq)
02-01-2022,16:00,19.600,R,ugm-3 (FIDAS),0.50920,R,ugm-3,3.79025,R,ugm-3,4.57102,R,ugm-3,82.02327,R,ugm-3,9.127,R,ugm-3 (Ref.eq)
02-01-2022,17:00,19.750,R,ugm-3 (FIDAS),0.50920,R,ugm-3,3.59979,R,ugm-3,4.38056,R,ugm-3,80.12736,R,ugm-3,9.764,R,ugm-3 (Ref.eq)
02-01-2022,18:00,16.250,R,ugm-3 (FIDAS),0.35008,R,ugm-3,4.17708,R,ugm-3,4.71386,R,ugm-3,77.08391,R,ugm-3,8.042,R,ugm-3 (Ref.eq)
02-01-2022,19:00,23.850,R,ugm-3 (FIDAS),0.47738,R,ugm-3,2.98198,R,ugm-3,3.71395,R,ugm-3,82.37252,R,ugm-3,12.335,R,ugm-3 (Ref.eq)
02-01-2022,20:00,19.200,R,ugm-3 (FIDAS),0.54103,R,ugm-3,3.21769,R,ugm-3,4.04725,R,ugm-3,81.72392,R,ugm-3,9.741,R,ugm-3 (Ref.eq)
02-01-2022,21:00,28.200,R,ugm-3 (FIDAS),0.41373,R,ugm-3,2.12728,R,ugm-3,2.76166,R,ugm-3,85.36607,R,ugm-3,14.481,R,ugm-3 (Ref.eq)
02-01-2022,22:00,26.625,R,ugm-3 (FIDAS),0.31825,R,ugm-3,1.17854,R,ugm-3,1.66652,R,ugm-3,86.41381,R,ugm-3,13.632,R,ugm-3 (Ref.eq)
02-01-2022,23:00,27.225,R,ugm-3 (FIDAS),0.31825,R,ugm-3,1.22615,R,ugm-3,1.71413,R,ugm-3,86.11446,R,ugm-3,13.726,R,ugm-3 (Ref.eq)
02-01-2022,24:00,21.450,R,ugm-3 (FIDAS),0.41373,R,ugm-3,0.79407,R,ugm-3,1.42844,R,ugm-3,85.01682,R,ugm-3,11.014,R,ugm-3 (Ref.eq)
03-01-2022,01:00,24.350,R,ugm-3 (FIDAS),0.31837,R,ugm-3,0.51211,R,ugm-3,1.00026,R,ugm-3,85.81510,R,ugm-3,12.429,R,ugm-3 (Ref.eq)
03-01-2022,02:00,25.150,R,ugm-3 (FIDAS),0.41388,R,ugm-3,0.46092,R,ugm-3,1.09553,R,ugm-3,84.61768,R,ugm-3,12.854,R,ugm-3 (Ref.eq)
03-01-2022,03:00,27.200,R,ugm-3 (FIDAS),0.31837,R,ugm-3,0.27395,R,ugm-3,0.76210,R,ugm-3,84.31833,R,ugm-3,13.255,R,ugm-3 (Ref.eq)
03-01-2022,04:00,29.000,R,ugm-3 (FIDAS),0.31837,R,ugm-3,0.17869,R,ugm-3,0.66684,R,ugm-3,85.71532,R,ugm-3,14.528,R,ugm-3 (Ref.eq)
03-01-2022,05:00,31.400,R,ugm-3 (FIDAS),0.22286,R,ugm-3,2.08750,R,ugm-3,2.42921,R,ugm-3,83.02112,R,ugm-3,15.401,R,ugm-3 (Ref.eq)
03-01-2022,06:00,29.500,R,ugm-3 (FIDAS),0.38204,R,ugm-3,2.17684,R,ugm-3,2.76263,R,ugm-3,83.56994,R,ugm-3,14.623,R,ugm-3 (Ref.eq)
03-01-2022,07:00,14.275,R,ugm-3 (FIDAS),0.44572,R,ugm-3,1.03132,R,ugm-3,1.71474,R,ugm-3,89.50715,R,ugm-3,6.344,R,ugm-3 (Ref.eq)
03-01-2022,08:00,9.850,R,ugm-3 (FIDAS),0.50939,R,ugm-3,1.74342,R,ugm-3,2.52447,R,ugm-3,88.16005,R,ugm-3,4.292,R,ugm-3 (Ref.eq)
03-01-2022,09:00,9.925,R,ugm-3 (FIDAS),0.50939,R,ugm-3,4.41079,R,ugm-3,5.19184,R,ugm-3,84.26843,R,ugm-3,4.505,R,ugm-3 (Ref.eq)
03-01-2022,10:00,9.950,R,ugm-3 (FIDAS),0.85959,R,ugm-3,9.30382,R,ugm-3,10.62184,R,ugm-3,75.68692,R,ugm-3,4.882,R,ugm-3 (Ref.eq)
03-01-2022,11:00,11.875,R,ugm-3 (FIDAS),0.66857,R,ugm-3,5.88145,R,ugm-3,6.90658,R,ugm-3,78.28133,R,ugm-3,5.755,R,ugm-3 (Ref.eq)
03-01-2022,12:00,12.375,R,ugm-3 (FIDAS),0.57306,R,ugm-3,3.88448,R,ugm-3,4.76316,R,ugm-3,81.17510,R,ugm-3,5.283,R,ugm-3 (Ref.eq)
03-01-2022,13:00,13.025,R,ugm-3 (FIDAS),0.73225,R,ugm-3,4.49777,R,ugm-3,5.62053,R,ugm-3,81.37467,R,ugm-3,6.014,R,ugm-3 (Ref.eq)
03-01-2022,14:00,14.050,R,ugm-3 (FIDAS),0.73225,R,ugm-3,4.97408,R,ugm-3,6.09684,R,ugm-3,79.12951,R,ugm-3,6.509,R,ugm-3 (Ref.eq)
03-01-2022,15:00,14.900,R,ugm-3 (FIDAS),0.63674,R,ugm-3,6.83527,R,ugm-3,7.81158,R,ugm-3,76.93424,R,ugm-3,6.722,R,ugm-3 (Ref.eq)
03-01-2022,16:00,13.825,R,ugm-3 (FIDAS),0.60490,R,ugm-3,7.45566,R,ugm-3,8.38316,R,ugm-3,75.53725,R,ugm-3,6.627,R,ugm-3 (Ref.eq)
03-01-2022,17:00,14.900,R,ugm-3 (FIDAS),0.50939,R,ugm-3,8.84053,R,ugm-3,9.62158,R,ugm-3,73.79101,R,ugm-3,7.406,R,ugm-3 (Ref.eq)
03-01-2022,18:00,17.275,R,ugm-3 (FIDAS),0.54123,R,ugm-3,6.41013,R,ugm-3,7.24000,R,ugm-3,76.28563,R,ugm-3,7.972,R,ugm-3 (Ref.eq)
03-01-2022,19:00,15.625,R,ugm-3 (FIDAS),0.73225,R,ugm-3,17.16777,R,ugm-3,18.29053,R,ugm-3,62.61509,R,ugm-3,8.042,R,ugm-3 (Ref.eq)
03-01-2022,20:00,14.675,R,ugm-3 (FIDAS),0.57306,R,ugm-3,9.60026,R,ugm-3,10.47895,R,ugm-3,70.49810,R,ugm-3,7.241,R,ugm-3 (Ref.eq)
03-01-2022,21:00,14.800,R,ugm-3 (FIDAS),0.66857,R,ugm-3,15.74119,R,ugm-3,16.76632,R,ugm-3,63.56305,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
03-01-2022,22:00,15.650,R,ugm-3 (FIDAS),0.66857,R,ugm-3,13.35961,R,ugm-3,14.38474,R,ugm-3,63.96219,R,ugm-3,8.208,R,ugm-3 (Ref.eq)
03-01-2022,23:00,16.050,R,ugm-3 (FIDAS),0.38204,R,ugm-3,7.36869,R,ugm-3,7.95447,R,ugm-3,67.60434,R,ugm-3,8.090,R,ugm-3 (Ref.eq)
03-01-2022,24:00,17.100,R,ugm-3 (FIDAS),0.47755,R,ugm-3,9.93724,R,ugm-3,10.66947,R,ugm-3,63.31358,R,ugm-3,8.491,R,ugm-3 (Ref.eq)
04-01-2022,01:00,18.575,R,ugm-3 (FIDAS),0.60512,R,ugm-3,3.93230,R,ugm-3,4.86014,R,ugm-3,65.79158,R,ugm-3,9.009,R,ugm-3 (Ref.eq)
04-01-2022,02:00,18.250,R,ugm-3 (FIDAS),0.47773,R,ugm-3,4.46117,R,ugm-3,5.19368,R,ugm-3,60.93537,R,ugm-3,8.962,R,ugm-3 (Ref.eq)
04-01-2022,03:00,17.075,R,ugm-3 (FIDAS),0.50957,R,ugm-3,4.26939,R,ugm-3,5.05073,R,ugm-3,61.21810,R,ugm-3,8.420,R,ugm-3 (Ref.eq)
04-01-2022,04:00,18.650,R,ugm-3 (FIDAS),0.41403,R,ugm-3,2.27172,R,ugm-3,2.90655,R,ugm-3,67.35488,R,ugm-3,8.514,R,ugm-3 (Ref.eq)
04-01-2022,05:00,16.575,R,ugm-3 (FIDAS),0.28664,R,ugm-3,4.08710,R,ugm-3,4.52660,R,ugm-3,65.90799,R,ugm-3,7.594,R,ugm-3 (Ref.eq)
04-01-2022,06:00,12.600,R,ugm-3 (FIDAS),0.85991,R,ugm-3,14.92960,R,ugm-3,16.24811,R,ugm-3,50.89035,R,ugm-3,6.415,R,ugm-3 (Ref.eq)
04-01-2022,07:00,17.000,R,ugm-3 (FIDAS),0.82806,R,ugm-3,23.60280,R,ugm-3,24.87247,R,ugm-3,40.66239,R,ugm-3,7.712,R,ugm-3 (Ref.eq)
04-01-2022,08:00,12.650,R,ugm-3 (FIDAS),1.49688,R,ugm-3,31.05871,R,ugm-3,33.35389,R,ugm-3,37.56905,R,ugm-3,6.085,R,ugm-3 (Ref.eq)
04-01-2022,09:00,13.125,R,ugm-3 (FIDAS),45.92541,R,ugm-3,68.66773,R,ugm-3,139.08571,R,ugm-3,4.88947,R,ugm-3,6.816,R,ugm-3 (Ref.eq)
04-01-2022,10:00,12.725,R,ugm-3 (FIDAS),22.83531,R,ugm-3,46.41748,R,ugm-3,81.43113,R,ugm-3,21.60345,R,ugm-3,6.250,R,ugm-3 (Ref.eq)
04-01-2022,11:00,11.200,R,ugm-3 (FIDAS),5.35053,R,ugm-3,31.91592,R,ugm-3,40.11996,R,ugm-3,36.42153,R,ugm-3,5.472,R,ugm-3 (Ref.eq)
04-01-2022,12:00,1.475,R,ugm-3 (FIDAS),2.29309,R,ugm-3,10.49262,R,ugm-3,14.00863,R,ugm-3,53.78412,R,ugm-3,0.613,R,ugm-3 (Ref.eq)
04-01-2022,13:00,1.575,R,ugm-3 (FIDAS),2.19754,R,ugm-3,10.54382,R,ugm-3,13.91334,R,ugm-3,64.86025,R,ugm-3,0.802,R,ugm-3 (Ref.eq)
04-01-2022,14:00,3.325,R,ugm-3 (FIDAS),6.01935,R,ugm-3,13.30816,R,ugm-3,22.53770,R,ugm-3,63.46326,R,ugm-3,1.910,R,ugm-3 (Ref.eq)
04-01-2022,15:00,4.500,R,ugm-3 (FIDAS),4.10845,R,ugm-3,17.90586,R,ugm-3,24.20539,R,ugm-3,52.58670,R,ugm-3,2.524,R,ugm-3 (Ref.eq)
04-01-2022,16:00,5.800,R,ugm-3 (FIDAS),3.08930,R,ugm-3,18.80146,R,ugm-3,23.53831,R,ugm-3,45.55185,R,ugm-3,3.019,R,ugm-3 (Ref.eq)
04-01-2022,17:00,10.425,R,ugm-3 (FIDAS),3.12114,R,ugm-3,24.99457,R,ugm-3,29.78026,R,ugm-3,39.46497,R,ugm-3,5.896,R,ugm-3 (Ref.eq)
04-01-2022,18:00,14.125,R,ugm-3 (FIDAS),3.98105,R,ugm-3,31.91924,R,ugm-3,38.02343,R,ugm-3,31.08303,R,ugm-3,9.434,R,ugm-3 (Ref.eq)
04-01-2022,19:00,14.850,R,ugm-3 (FIDAS),3.15299,R,ugm-3,29.28174,R,ugm-3,34.11626,R,ugm-3,30.28475,R,ugm-3,9.080,R,ugm-3 (Ref.eq)
04-01-2022,20:00,16.500,R,ugm-3 (FIDAS),2.29309,R,ugm-3,28.74196,R,ugm-3,32.25797,R,ugm-3,29.58625,R,ugm-3,10.377,R,ugm-3 (Ref.eq)
04-01-2022,21:00,13.850,R,ugm-3 (FIDAS),1.56057,R,ugm-3,14.33175,R,ugm-3,16.72459,R,ugm-3,46.35013,R,ugm-3,9.104,R,ugm-3 (Ref.eq)
04-01-2022,22:00,11.650,R,ugm-3 (FIDAS),2.35678,R,ugm-3,18.82872,R,ugm-3,22.44240,R,ugm-3,41.90970,R,ugm-3,7.170,R,ugm-3 (Ref.eq)
04-01-2022,23:00,12.950,R,ugm-3 (FIDAS),0.89176,R,ugm-3,14.88077,R,ugm-3,16.24811,R,ugm-3,44.20476,R,ugm-3,7.736,R,ugm-3 (Ref.eq)
04-01-2022,24:00,11.350,R,ugm-3 (FIDAS),0.85991,R,ugm-3,11.21303,R,ugm-3,12.53153,R,ugm-3,50.44132,R,ugm-3,6.651,R,ugm-3 (Ref.eq)
05-01-2022,01:00,10.150,R,ugm-3 (FIDAS),0.66906,R,ugm-3,9.41281,R,ugm-3,10.43869,R,ugm-3,54.14999,R,ugm-3,5.755,R,ugm-3 (Ref.eq)
05-01-2022,02:00,8.275,R,ugm-3 (FIDAS),0.63720,R,ugm-3,6.90363,R,ugm-3,7.88065,R,ugm-3,56.67788,R,ugm-3,4.929,R,ugm-3 (Ref.eq)
05-01-2022,03:00,10.275,R,ugm-3 (FIDAS),0.60534,R,ugm-3,7.98522,R,ugm-3,8.91340,R,ugm-3,55.58025,R,ugm-3,5.542,R,ugm-3 (Ref.eq)
05-01-2022,04:00,11.625,R,ugm-3 (FIDAS),0.54162,R,ugm-3,4.60336,R,ugm-3,5.43384,R,ugm-3,58.32433,R,ugm-3,6.132,R,ugm-3 (Ref.eq)
05-01-2022,05:00,11.300,R,ugm-3 (FIDAS),0.47790,R,ugm-3,3.70010,R,ugm-3,4.43287,R,ugm-3,56.82756,R,ugm-3,6.250,R,ugm-3 (Ref.eq)
05-01-2022,06:00,10.875,R,ugm-3 (FIDAS),0.76464,R,ugm-3,6.69233,R,ugm-3,7.86476,R,ugm-3,53.78412,R,ugm-3,5.849,R,ugm-3 (Ref.eq)
05-01-2022,07:00,10.225,R,ugm-3 (FIDAS),1.30626,R,ugm-3,14.53693,R,ugm-3,16.53984,R,ugm-3,47.89680,R,ugm-3,5.590,R,ugm-3 (Ref.eq)
05-01-2022,08:00,11.375,R,ugm-3 (FIDAS),2.54880,R,ugm-3,26.21632,R,ugm-3,30.12443,R,ugm-3,36.97034,R,ugm-3,6.061,R,ugm-3 (Ref.eq)
05-01-2022,09:00,12.650,R,ugm-3 (FIDAS),5.12947,R,ugm-3,36.98791,R,ugm-3,44.85299,R,ugm-3,26.79227,R,ugm-3,6.533,R,ugm-3 (Ref.eq)
05-01-2022,10:00,14.775,R,ugm-3 (FIDAS),7.83757,R,ugm-3,35.64780,R,ugm-3,47.66524,R,ugm-3,29.38668,R,ugm-3,7.429,R,ugm-3 (Ref.eq)
05-01-2022,11:00,15.475,R,ugm-3 (FIDAS),5.54365,R,ugm-3,22.38693,R,ugm-3,30.88708,R,ugm-3,45.30239,R,ugm-3,7.170,R,ugm-3 (Ref.eq)
05-01-2022,12:00,15.150,R,ugm-3 (FIDAS),4.36483,R,ugm-3,15.66236,R,ugm-3,22.35500,R,ugm-3,55.23100,R,ugm-3,6.769,R,ugm-3 (Ref.eq)
05-01-2022,13:00,12.125,R,ugm-3 (FIDAS),2.99485,R,ugm-3,11.23283,R,ugm-3,15.82486,R,ugm-3,61.76692,R,ugm-3,5.731,R,ugm-3 (Ref.eq)
05-01-2022,14:00,11.500,R,ugm-3 (FIDAS),3.12229,R,ugm-3,12.32438,R,ugm-3,17.11182,R,ugm-3,61.56735,R,ugm-3,5.613,R,ugm-3 (Ref.eq)
05-01-2022,15:00,10.825,R,ugm-3 (FIDAS),2.58066,R,ugm-3,14.34649,R,ugm-3,18.30345,R,ugm-3,58.17466,R,ugm-3,5.283,R,ugm-3 (Ref.eq)
05-01-2022,16:00,10.975,R,ugm-3 (FIDAS),3.63205,R,ugm-3,20.21784,R,ugm-3,25.78689,R,ugm-3,51.88820,R,ugm-3,5.118,R,ugm-3 (Ref.eq)
05-01-2022,17:00,11.850,R,ugm-3 (FIDAS),3.98251,R,ugm-3,39.98586,R,ugm-3,46.09229,R,ugm-3,30.88346,R,ugm-3,6.156,R,ugm-3 (Ref.eq)
05-01-2022,18:00,12.600,R,ugm-3 (FIDAS),12.01124,R,ugm-3,57.84741,R,ugm-3,76.26438,R,ugm-3,14.16947,R,ugm-3,7.193,R,ugm-3 (Ref.eq)
05-01-2022,19:00,20.325,R,ugm-3 (FIDAS),8.02873,R,ugm-3,56.27973,R,ugm-3,68.59028,R,ugm-3,11.62495,R,ugm-3,15.000,R,ugm-3 (Ref.eq)
05-01-2022,20:00,20.325,R,ugm-3 (FIDAS),12.71216,R,ugm-3,60.49056,R,ugm-3,79.98227,R,ugm-3,4.88947,R,ugm-3,14.764,R,ugm-3 (Ref.eq)
05-01-2022,21:00,25.825,R,ugm-3 (FIDAS),21.85600,R,ugm-3,61.81842,R,ugm-3,95.33048,R,ugm-3,3.14323,R,ugm-3,20.071,R,ugm-3 (Ref.eq)
05-01-2022,22:00,19.600,R,ugm-3 (FIDAS),5.19319,R,ugm-3,50.18881,R,ugm-3,58.15159,R,ugm-3,7.83312,R,ugm-3,14.670,R,ugm-3 (Ref.eq)
05-01-2022,23:00,18.375,R,ugm-3 (FIDAS),3.50461,R,ugm-3,39.28868,R,ugm-3,44.66233,R,ugm-3,13.47098,R,ugm-3,13.326,R,ugm-3 (Ref.eq)
05-01-2022,24:00,15.825,R,ugm-3 (FIDAS),1.78416,R,ugm-3,31.44030,R,ugm-3,34.17598,R,ugm-3,16.01549,R,ugm-3,11.486,R,ugm-3 (Ref.eq)
06-01-2022,01:00,15.275,R,ugm-3 (FIDAS),1.52984,R,ugm-3,27.36021,R,ugm-3,29.70593,R,ugm-3,16.96345,R,ugm-3,10.967,R,ugm-3 (Ref.eq)
06-01-2022,02:00,13.875,R,ugm-3 (FIDAS),0.98802,R,ugm-3,19.56053,R,ugm-3,21.07548,R,ugm-3,28.13937,R,ugm-3,10.212,R,ugm-3 (Ref.eq)
06-01-2022,03:00,14.150,R,ugm-3 (FIDAS),0.98802,R,ugm-3,18.32079,R,ugm-3,19.83574,R,ugm-3,26.29335,R,ugm-3,9.976,R,ugm-3 (Ref.eq)
06-01-2022,04:00,12.925,R,ugm-3 (FIDAS),1.52984,R,ugm-3,21.16154,R,ugm-3,23.50726,R,ugm-3,18.65980,R,ugm-3,9.363,R,ugm-3 (Ref.eq)
06-01-2022,05:00,14.675,R,ugm-3 (FIDAS),10.96386,R,ugm-3,32.53992,R,ugm-3,49.35094,R,ugm-3,5.08904,R,ugm-3,11.533,R,ugm-3 (Ref.eq)
06-01-2022,06:00,14.025,R,ugm-3 (FIDAS),32.92346,R,ugm-3,35.39347,R,ugm-3,85.87541,R,ugm-3,1.49678,R,ugm-3,11.557,R,ugm-3 (Ref.eq)
06-01-2022,07:00,17.500,R,ugm-3 (FIDAS),165.38222,R,ugm-3,58.78270,R,ugm-3,312.36523,R,ugm-3,2.04559,R,ugm-3,13.160,R,ugm-3 (Ref.eq)
06-01-2022,08:00,20.550,R,ugm-3 (FIDAS),307.88057,R,ugm-3,78.69863,R,ugm-3,550.77558,R,ugm-3,2.89377,R,ugm-3,15.094,R,ugm-3 (Ref.eq)
06-01-2022,09:00,21.150,R,ugm-3 (FIDAS),294.23948,R,ugm-3,80.68489,R,ugm-3,531.84580,R,ugm-3,1.89592,R,ugm-3,14.882,R,ugm-3 (Ref.eq)
06-01-2022,10:00,19.175,R,ugm-3 (FIDAS),93.09722,R,ugm-3,50.31762,R,ugm-3,193.06470,R,ugm-3,2.14538,R,ugm-3,12.901,R,ugm-3 (Ref.eq)
06-01-2022,11:00,22.800,R,ugm-3 (FIDAS),38.78785,R,ugm-3,41.85052,R,ugm-3,101.32440,R,ugm-3,4.83957,R,ugm-3,15.802,R,ugm-3 (Ref.eq)
