Data supplied by UK-AIR on 2/12/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
 
01-01-2024,01:00,11.300,R,ugm-3 (FIDAS),0.25229,R,ugm-3,1.28862,R,ugm-3,1.67547,R,ugm-3,,,,6.156,R,ugm-3 (Ref.eq)
01-01-2024,02:00,10.250,R,ugm-3 (FIDAS),0.25229,R,ugm-3,1.91094,R,ugm-3,2.29778,R,ugm-3,68.38599,R,ugm-3,5.613,R,ugm-3 (Ref.eq)
01-01-2024,03:00,10.900,R,ugm-3 (FIDAS),0.25229,R,ugm-3,1.24075,R,ugm-3,1.62760,R,ugm-3,67.85380,R,ugm-3,5.873,R,ugm-3 (Ref.eq)
01-01-2024,04:00,16.250,R,ugm-3 (FIDAS),0.28383,R,ugm-3,1.00092,R,ugm-3,1.43611,R,ugm-3,69.00133,R,ugm-3,7.901,R,ugm-3 (Ref.eq)
01-01-2024,05:00,17.625,R,ugm-3 (FIDAS),0.15768,R,ugm-3,0.71563,R,ugm-3,0.95741,R,ugm-3,69.74972,R,ugm-3,8.750,R,ugm-3 (Ref.eq)
01-01-2024,06:00,18.725,R,ugm-3 (FIDAS),0.18922,R,ugm-3,0.90663,R,ugm-3,1.19676,R,ugm-3,70.99703,R,ugm-3,9.222,R,ugm-3 (Ref.eq)
01-01-2024,07:00,19.400,R,ugm-3 (FIDAS),0.25229,R,ugm-3,1.09714,R,ugm-3,1.48398,R,ugm-3,71.89509,R,ugm-3,9.245,R,ugm-3 (Ref.eq)
01-01-2024,08:00,18.300,R,ugm-3 (FIDAS),0.15768,R,ugm-3,1.48156,R,ugm-3,1.72334,R,ugm-3,72.14456,R,ugm-3,8.278,R,ugm-3 (Ref.eq)
01-01-2024,09:00,11.900,R,ugm-3 (FIDAS),0.22076,R,ugm-3,2.39013,R,ugm-3,2.72862,R,ugm-3,70.99703,R,ugm-3,5.283,R,ugm-3 (Ref.eq)
01-01-2024,10:00,11.675,R,ugm-3 (FIDAS),0.34690,R,ugm-3,2.67541,R,ugm-3,3.20732,R,ugm-3,70.89724,R,ugm-3,5.189,R,ugm-3 (Ref.eq)
01-01-2024,11:00,17.000,R,ugm-3 (FIDAS),0.69381,R,ugm-3,4.10619,R,ugm-3,5.17001,R,ugm-3,67.50455,R,ugm-3,6.840,R,ugm-3 (Ref.eq)
01-01-2024,12:00,16.275,R,ugm-3 (FIDAS),0.53612,R,ugm-3,5.11389,R,ugm-3,5.93594,R,ugm-3,66.60649,R,ugm-3,6.651,R,ugm-3 (Ref.eq)
01-01-2024,13:00,17.050,R,ugm-3 (FIDAS),0.91456,R,ugm-3,11.71419,R,ugm-3,13.11650,R,ugm-3,59.32218,R,ugm-3,7.099,R,ugm-3 (Ref.eq)
01-01-2024,14:00,17.950,R,ugm-3 (FIDAS),1.04071,R,ugm-3,16.02059,R,ugm-3,17.61632,R,ugm-3,54.78197,R,ugm-3,7.547,R,ugm-3 (Ref.eq)
01-01-2024,15:00,11.700,R,ugm-3 (FIDAS),0.72534,R,ugm-3,11.33414,R,ugm-3,12.44632,R,ugm-3,59.92089,R,ugm-3,5.896,R,ugm-3 (Ref.eq)
01-01-2024,16:00,13.150,R,ugm-3 (FIDAS),0.63073,R,ugm-3,11.23985,R,ugm-3,12.20696,R,ugm-3,62.46541,R,ugm-3,6.462,R,ugm-3 (Ref.eq)
01-01-2024,17:00,14.950,R,ugm-3 (FIDAS),0.28383,R,ugm-3,4.97416,R,ugm-3,5.40936,R,ugm-3,69.35058,R,ugm-3,7.453,R,ugm-3 (Ref.eq)
01-01-2024,18:00,16.425,R,ugm-3 (FIDAS),0.34690,R,ugm-3,4.49449,R,ugm-3,5.02640,R,ugm-3,67.25509,R,ugm-3,8.019,R,ugm-3 (Ref.eq)
01-01-2024,19:00,14.975,R,ugm-3 (FIDAS),0.31537,R,ugm-3,4.68645,R,ugm-3,5.17001,R,ugm-3,66.40692,R,ugm-3,7.995,R,ugm-3 (Ref.eq)
01-01-2024,20:00,14.175,R,ugm-3 (FIDAS),0.31537,R,ugm-3,3.44182,R,ugm-3,3.92538,R,ugm-3,67.65423,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
01-01-2024,21:00,8.625,R,ugm-3 (FIDAS),0.34690,R,ugm-3,9.52088,R,ugm-3,10.05279,R,ugm-3,67.35488,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
01-01-2024,22:00,8.225,R,ugm-3 (FIDAS),0.25229,R,ugm-3,10.19253,R,ugm-3,10.57937,R,ugm-3,73.59144,R,ugm-3,5.189,R,ugm-3 (Ref.eq)
01-01-2024,23:00,4.825,R,ugm-3 (FIDAS),0.44151,R,ugm-3,6.88655,R,ugm-3,7.56353,R,ugm-3,76.33553,R,ugm-3,2.759,R,ugm-3 (Ref.eq)
01-01-2024,24:00,5.000,R,ugm-3 (FIDAS),0.15768,R,ugm-3,3.63573,R,ugm-3,3.87751,R,ugm-3,77.38327,R,ugm-3,3.184,R,ugm-3 (Ref.eq)
02-01-2024,01:00,12.350,R,ugm-3 (FIDAS),0.18915,R,ugm-3,1.24099,R,ugm-3,1.53101,R,ugm-3,,,,7.099,R,ugm-3 (Ref.eq)
02-01-2024,02:00,21.525,R,ugm-3 (FIDAS),0.12610,R,ugm-3,1.05060,R,ugm-3,1.24395,R,ugm-3,81.09194,R,ugm-3,11.910,R,ugm-3 (Ref.eq)
02-01-2024,03:00,27.750,R,ugm-3 (FIDAS),0.22067,R,ugm-3,0.71421,R,ugm-3,1.05257,R,ugm-3,79.52865,R,ugm-3,15.778,R,ugm-3 (Ref.eq)
02-01-2024,04:00,26.600,R,ugm-3 (FIDAS),0.09457,R,ugm-3,0.90756,R,ugm-3,1.05257,R,ugm-3,80.52650,R,ugm-3,15.047,R,ugm-3 (Ref.eq)
02-01-2024,05:00,22.350,R,ugm-3 (FIDAS),0.22067,R,ugm-3,1.24050,R,ugm-3,1.57886,R,ugm-3,80.97553,R,ugm-3,12.925,R,ugm-3 (Ref.eq)
02-01-2024,06:00,15.550,R,ugm-3 (FIDAS),0.28372,R,ugm-3,3.39250,R,ugm-3,3.82753,R,ugm-3,76.98413,R,ugm-3,9.363,R,ugm-3 (Ref.eq)
02-01-2024,07:00,7.000,R,ugm-3 (FIDAS),5.64287,R,ugm-3,32.68505,R,ugm-3,41.33734,R,ugm-3,48.19616,R,ugm-3,4.599,R,ugm-3 (Ref.eq)
02-01-2024,08:00,3.825,R,ugm-3 (FIDAS),0.50439,R,ugm-3,16.16344,R,ugm-3,16.93683,R,ugm-3,62.06627,R,ugm-3,2.618,R,ugm-3 (Ref.eq)
02-01-2024,09:00,3.825,R,ugm-3 (FIDAS),0.72506,R,ugm-3,15.25095,R,ugm-3,16.36270,R,ugm-3,64.61079,R,ugm-3,1.887,R,ugm-3 (Ref.eq)
02-01-2024,10:00,11.750,R,ugm-3 (FIDAS),0.85116,R,ugm-3,17.64119,R,ugm-3,18.94628,R,ugm-3,62.41552,R,ugm-3,6.698,R,ugm-3 (Ref.eq)
02-01-2024,11:00,10.075,R,ugm-3 (FIDAS),0.44134,R,ugm-3,7.36110,R,ugm-3,8.03782,R,ugm-3,72.39402,R,ugm-3,6.344,R,ugm-3 (Ref.eq)
02-01-2024,12:00,4.250,R,ugm-3 (FIDAS),0.22067,R,ugm-3,4.39821,R,ugm-3,4.73657,R,ugm-3,74.28993,R,ugm-3,2.359,R,ugm-3 (Ref.eq)
02-01-2024,13:00,11.475,R,ugm-3 (FIDAS),0.69354,R,ugm-3,8.74464,R,ugm-3,9.80805,R,ugm-3,70.24864,R,ugm-3,6.651,R,ugm-3 (Ref.eq)
02-01-2024,14:00,22.225,R,ugm-3 (FIDAS),0.63049,R,ugm-3,6.64048,R,ugm-3,7.60722,R,ugm-3,74.93854,R,ugm-3,11.863,R,ugm-3 (Ref.eq)
02-01-2024,15:00,19.825,R,ugm-3 (FIDAS),0.50439,R,ugm-3,2.81492,R,ugm-3,3.58831,R,ugm-3,82.47230,R,ugm-3,9.293,R,ugm-3 (Ref.eq)
02-01-2024,16:00,10.150,R,ugm-3 (FIDAS),0.50439,R,ugm-3,3.43690,R,ugm-3,4.21029,R,ugm-3,80.72607,R,ugm-3,4.811,R,ugm-3 (Ref.eq)
02-01-2024,17:00,7.725,R,ugm-3 (FIDAS),0.44134,R,ugm-3,4.29908,R,ugm-3,4.97579,R,ugm-3,78.43101,R,ugm-3,3.656,R,ugm-3 (Ref.eq)
02-01-2024,18:00,10.075,R,ugm-3 (FIDAS),0.53592,R,ugm-3,4.53682,R,ugm-3,5.35854,R,ugm-3,75.48735,R,ugm-3,5.142,R,ugm-3 (Ref.eq)
02-01-2024,19:00,12.150,R,ugm-3 (FIDAS),0.59897,R,ugm-3,3.91386,R,ugm-3,4.83226,R,ugm-3,74.88864,R,ugm-3,6.179,R,ugm-3 (Ref.eq)
02-01-2024,20:00,21.125,R,ugm-3 (FIDAS),0.37829,R,ugm-3,3.10396,R,ugm-3,3.68400,R,ugm-3,73.79101,R,ugm-3,10.519,R,ugm-3 (Ref.eq)
02-01-2024,21:00,23.650,R,ugm-3 (FIDAS),0.28372,R,ugm-3,2.96190,R,ugm-3,3.39694,R,ugm-3,73.59144,R,ugm-3,11.910,R,ugm-3 (Ref.eq)
02-01-2024,22:00,29.225,R,ugm-3 (FIDAS),0.34677,R,ugm-3,3.58289,R,ugm-3,4.11460,R,ugm-3,73.49165,R,ugm-3,14.717,R,ugm-3 (Ref.eq)
02-01-2024,23:00,28.625,R,ugm-3 (FIDAS),0.12610,R,ugm-3,2.10317,R,ugm-3,2.29652,R,ugm-3,76.48520,R,ugm-3,14.811,R,ugm-3 (Ref.eq)
02-01-2024,24:00,25.825,R,ugm-3 (FIDAS),0.15762,R,ugm-3,1.57639,R,ugm-3,1.81808,R,ugm-3,78.43101,R,ugm-3,12.854,R,ugm-3 (Ref.eq)
03-01-2024,01:00,15.475,R,ugm-3 (FIDAS),0.15756,R,ugm-3,0.66695,R,ugm-3,0.90854,R,ugm-3,,,,8.090,R,ugm-3 (Ref.eq)
03-01-2024,02:00,15.250,R,ugm-3 (FIDAS),0.18907,R,ugm-3,0.52299,R,ugm-3,0.81290,R,ugm-3,81.89022,R,ugm-3,6.627,R,ugm-3 (Ref.eq)
03-01-2024,03:00,16.125,R,ugm-3 (FIDAS),0.15756,R,ugm-3,0.38004,R,ugm-3,0.62163,R,ugm-3,81.42456,R,ugm-3,7.854,R,ugm-3 (Ref.eq)
03-01-2024,04:00,15.750,R,ugm-3 (FIDAS),0.03151,R,ugm-3,0.81240,R,ugm-3,0.86072,R,ugm-3,79.72822,R,ugm-3,7.288,R,ugm-3 (Ref.eq)
03-01-2024,05:00,20.875,R,ugm-3 (FIDAS),0.28361,R,ugm-3,0.85622,R,ugm-3,1.29108,R,ugm-3,77.58284,R,ugm-3,10.354,R,ugm-3 (Ref.eq)
03-01-2024,06:00,25.700,R,ugm-3 (FIDAS),0.25210,R,ugm-3,3.10416,R,ugm-3,3.49070,R,ugm-3,74.38972,R,ugm-3,12.571,R,ugm-3 (Ref.eq)
03-01-2024,07:00,27.600,R,ugm-3 (FIDAS),0.34664,R,ugm-3,2.81575,R,ugm-3,3.34725,R,ugm-3,74.78886,R,ugm-3,14.646,R,ugm-3 (Ref.eq)
03-01-2024,08:00,24.425,R,ugm-3 (FIDAS),0.44117,R,ugm-3,4.00969,R,ugm-3,4.68615,R,ugm-3,72.84305,R,ugm-3,13.208,R,ugm-3 (Ref.eq)
03-01-2024,09:00,21.925,R,ugm-3 (FIDAS),0.59873,R,ugm-3,5.48955,R,ugm-3,6.40759,R,ugm-3,71.69552,R,ugm-3,11.580,R,ugm-3 (Ref.eq)
03-01-2024,10:00,22.725,R,ugm-3 (FIDAS),0.53571,R,ugm-3,4.53419,R,ugm-3,5.35560,R,ugm-3,73.79101,R,ugm-3,11.675,R,ugm-3 (Ref.eq)
03-01-2024,11:00,18.425,R,ugm-3 (FIDAS),0.69327,R,ugm-3,3.52751,R,ugm-3,4.59051,R,ugm-3,74.33983,R,ugm-3,9.929,R,ugm-3 (Ref.eq)
03-01-2024,12:00,17.475,R,ugm-3 (FIDAS),0.63024,R,ugm-3,3.91106,R,ugm-3,4.87742,R,ugm-3,74.28993,R,ugm-3,8.774,R,ugm-3 (Ref.eq)
03-01-2024,13:00,16.100,R,ugm-3 (FIDAS),0.66176,R,ugm-3,4.19746,R,ugm-3,5.21214,R,ugm-3,72.79316,R,ugm-3,8.844,R,ugm-3 (Ref.eq)
03-01-2024,14:00,11.275,R,ugm-3 (FIDAS),0.75629,R,ugm-3,5.86959,R,ugm-3,7.02922,R,ugm-3,69.20090,R,ugm-3,5.991,R,ugm-3 (Ref.eq)
03-01-2024,15:00,6.725,R,ugm-3 (FIDAS),1.07142,R,ugm-3,7.87293,R,ugm-3,9.51575,R,ugm-3,67.10541,R,ugm-3,3.231,R,ugm-3 (Ref.eq)
03-01-2024,16:00,14.075,R,ugm-3 (FIDAS),1.03990,R,ugm-3,8.73415,R,ugm-3,10.32865,R,ugm-3,63.76262,R,ugm-3,6.250,R,ugm-3 (Ref.eq)
03-01-2024,17:00,14.425,R,ugm-3 (FIDAS),0.69327,R,ugm-3,12.85199,R,ugm-3,13.91499,R,ugm-3,58.67358,R,ugm-3,6.745,R,ugm-3 (Ref.eq)
03-01-2024,18:00,7.025,R,ugm-3 (FIDAS),0.72478,R,ugm-3,8.83479,R,ugm-3,9.94611,R,ugm-3,61.36778,R,ugm-3,3.915,R,ugm-3 (Ref.eq)
03-01-2024,19:00,5.425,R,ugm-3 (FIDAS),0.50420,R,ugm-3,7.54721,R,ugm-3,8.32030,R,ugm-3,60.81896,R,ugm-3,3.538,R,ugm-3 (Ref.eq)
03-01-2024,20:00,6.050,R,ugm-3 (FIDAS),0.50420,R,ugm-3,10.36847,R,ugm-3,11.14155,R,ugm-3,56.72777,R,ugm-3,3.561,R,ugm-3 (Ref.eq)
03-01-2024,21:00,5.950,R,ugm-3 (FIDAS),0.34664,R,ugm-3,7.16717,R,ugm-3,7.69867,R,ugm-3,58.72347,R,ugm-3,3.703,R,ugm-3 (Ref.eq)
03-01-2024,22:00,5.050,R,ugm-3 (FIDAS),0.25210,R,ugm-3,6.59486,R,ugm-3,6.98140,R,ugm-3,58.42412,R,ugm-3,2.736,R,ugm-3 (Ref.eq)
03-01-2024,23:00,5.650,R,ugm-3 (FIDAS),0.25210,R,ugm-3,4.01270,R,ugm-3,4.39924,R,ugm-3,61.41767,R,ugm-3,3.160,R,ugm-3 (Ref.eq)
03-01-2024,24:00,7.475,R,ugm-3 (FIDAS),0.25210,R,ugm-3,4.82560,R,ugm-3,5.21214,R,ugm-3,63.61294,R,ugm-3,3.939,R,ugm-3 (Ref.eq)
04-01-2024,01:00,15.100,R,ugm-3 (FIDAS),0.15750,R,ugm-3,1.76575,R,ugm-3,2.00724,R,ugm-3,,,,7.524,R,ugm-3 (Ref.eq)
04-01-2024,02:00,20.200,R,ugm-3 (FIDAS),0.21000,R,ugm-3,1.07989,R,ugm-3,1.40189,R,ugm-3,71.84520,R,ugm-3,9.811,R,ugm-3 (Ref.eq)
04-01-2024,03:00,18.100,R,ugm-3 (FIDAS),0.06300,R,ugm-3,1.19377,R,ugm-3,1.29037,R,ugm-3,72.29423,R,ugm-3,8.797,R,ugm-3 (Ref.eq)
04-01-2024,04:00,14.550,R,ugm-3 (FIDAS),0.22050,R,ugm-3,1.76473,R,ugm-3,2.10283,R,ugm-3,70.54800,R,ugm-3,7.076,R,ugm-3 (Ref.eq)
04-01-2024,05:00,15.200,R,ugm-3 (FIDAS),0.15750,R,ugm-3,1.47900,R,ugm-3,1.72050,R,ugm-3,69.84950,R,ugm-3,6.934,R,ugm-3 (Ref.eq)
04-01-2024,06:00,17.575,R,ugm-3 (FIDAS),0.34650,R,ugm-3,4.15228,R,ugm-3,4.68357,R,ugm-3,68.20305,R,ugm-3,7.594,R,ugm-3 (Ref.eq)
04-01-2024,07:00,19.575,R,ugm-3 (FIDAS),0.34650,R,ugm-3,5.01252,R,ugm-3,5.54382,R,ugm-3,68.80176,R,ugm-3,8.585,R,ugm-3 (Ref.eq)
04-01-2024,08:00,19.125,R,ugm-3 (FIDAS),9.89101,R,ugm-3,38.16934,R,ugm-3,53.33534,R,ugm-3,34.82497,R,ugm-3,8.278,R,ugm-3 (Ref.eq)
04-01-2024,09:00,21.525,R,ugm-3 (FIDAS),132.17410,R,ugm-3,75.43473,R,ugm-3,278.09886,R,ugm-3,5.18882,R,ugm-3,10.189,R,ugm-3 (Ref.eq)
04-01-2024,10:00,24.650,R,ugm-3 (FIDAS),180.77863,R,ugm-3,76.89733,R,ugm-3,354.08737,R,ugm-3,5.98710,R,ugm-3,11.981,R,ugm-3 (Ref.eq)
04-01-2024,11:00,30.600,R,ugm-3 (FIDAS),96.16957,R,ugm-3,68.60751,R,ugm-3,216.06546,R,ugm-3,2.89377,R,ugm-3,12.335,R,ugm-3 (Ref.eq)
04-01-2024,12:00,36.800,R,ugm-3 (FIDAS),43.02903,R,ugm-3,59.47581,R,ugm-3,125.45274,R,ugm-3,3.69205,R,ugm-3,13.962,R,ugm-3 (Ref.eq)
04-01-2024,13:00,24.900,R,ugm-3 (FIDAS),12.31651,R,ugm-3,41.04552,R,ugm-3,59.93057,R,ugm-3,23.10023,R,ugm-3,12.948,R,ugm-3 (Ref.eq)
04-01-2024,14:00,12.450,R,ugm-3 (FIDAS),2.23650,R,ugm-3,23.81191,R,ugm-3,27.24117,R,ugm-3,50.24175,R,ugm-3,6.604,R,ugm-3 (Ref.eq)
04-01-2024,15:00,11.650,R,ugm-3 (FIDAS),0.97650,R,ugm-3,14.22613,R,ugm-3,15.72341,R,ugm-3,60.66928,R,ugm-3,5.991,R,ugm-3 (Ref.eq)
04-01-2024,16:00,10.025,R,ugm-3 (FIDAS),2.36250,R,ugm-3,14.72949,R,ugm-3,18.35195,R,ugm-3,61.91659,R,ugm-3,5.071,R,ugm-3 (Ref.eq)
04-01-2024,17:00,20.375,R,ugm-3 (FIDAS),1.07100,R,ugm-3,11.02258,R,ugm-3,12.66475,R,ugm-3,61.41767,R,ugm-3,11.250,R,ugm-3 (Ref.eq)
04-01-2024,18:00,17.775,R,ugm-3 (FIDAS),0.47250,R,ugm-3,6.92215,R,ugm-3,7.64664,R,ugm-3,67.65423,R,ugm-3,9.552,R,ugm-3 (Ref.eq)
04-01-2024,19:00,14.000,R,ugm-3 (FIDAS),0.25200,R,ugm-3,10.03216,R,ugm-3,10.41855,R,ugm-3,69.55015,R,ugm-3,6.840,R,ugm-3 (Ref.eq)
04-01-2024,20:00,11.775,R,ugm-3 (FIDAS),0.31500,R,ugm-3,9.88777,R,ugm-3,10.37076,R,ugm-3,69.05122,R,ugm-3,5.307,R,ugm-3 (Ref.eq)
04-01-2024,21:00,6.975,R,ugm-3 (FIDAS),0.37800,R,ugm-3,13.18437,R,ugm-3,13.76396,R,ugm-3,62.51530,R,ugm-3,4.009,R,ugm-3 (Ref.eq)
04-01-2024,22:00,3.100,R,ugm-3 (FIDAS),0.56700,R,ugm-3,10.21825,R,ugm-3,11.08763,R,ugm-3,60.86885,R,ugm-3,2.193,R,ugm-3 (Ref.eq)
04-01-2024,23:00,0.875,R,ugm-3 (FIDAS),0.50400,R,ugm-3,5.53569,R,ugm-3,6.30848,R,ugm-3,68.55230,R,ugm-3,0.613,R,ugm-3 (Ref.eq)
04-01-2024,24:00,1.475,R,ugm-3 (FIDAS),0.40950,R,ugm-3,5.15488,R,ugm-3,5.78278,R,ugm-3,67.20520,R,ugm-3,1.132,R,ugm-3 (Ref.eq)
05-01-2024,01:00,2.700,R,ugm-3 (FIDAS),0.31488,R,ugm-3,4.34148,R,ugm-3,4.82429,R,ugm-3,,,,1.910,R,ugm-3 (Ref.eq)
05-01-2024,02:00,5.575,R,ugm-3 (FIDAS),0.59827,R,ugm-3,13.17341,R,ugm-3,14.09074,R,ugm-3,54.81523,R,ugm-3,4.175,R,ugm-3 (Ref.eq)
05-01-2024,03:00,11.625,R,ugm-3 (FIDAS),0.34637,R,ugm-3,6.63370,R,ugm-3,7.16478,R,ugm-3,46.54970,R,ugm-3,8.019,R,ugm-3 (Ref.eq)
05-01-2024,04:00,10.650,R,ugm-3 (FIDAS),0.34637,R,ugm-3,4.24543,R,ugm-3,4.77652,R,ugm-3,54.03358,R,ugm-3,5.849,R,ugm-3 (Ref.eq)
05-01-2024,05:00,8.600,R,ugm-3 (FIDAS),0.40934,R,ugm-3,4.00558,R,ugm-3,4.63323,R,ugm-3,54.03358,R,ugm-3,4.575,R,ugm-3 (Ref.eq)
05-01-2024,06:00,7.875,R,ugm-3 (FIDAS),0.37785,R,ugm-3,8.40049,R,ugm-3,8.97986,R,ugm-3,49.49336,R,ugm-3,4.057,R,ugm-3 (Ref.eq)
05-01-2024,07:00,6.900,R,ugm-3 (FIDAS),0.97612,R,ugm-3,13.40605,R,ugm-3,14.90275,R,ugm-3,42.25895,R,ugm-3,3.609,R,ugm-3 (Ref.eq)
05-01-2024,08:00,6.650,R,ugm-3 (FIDAS),2.10968,R,ugm-3,19.26261,R,ugm-3,22.49742,R,ugm-3,39.21551,R,ugm-3,3.231,R,ugm-3 (Ref.eq)
05-01-2024,09:00,6.500,R,ugm-3 (FIDAS),7.33666,R,ugm-3,37.70995,R,ugm-3,48.95934,R,ugm-3,23.44948,R,ugm-3,3.255,R,ugm-3 (Ref.eq)
05-01-2024,10:00,6.925,R,ugm-3 (FIDAS),5.19549,R,ugm-3,27.37995,R,ugm-3,35.34626,R,ugm-3,30.08518,R,ugm-3,3.302,R,ugm-3 (Ref.eq)
05-01-2024,11:00,7.200,R,ugm-3 (FIDAS),6.39203,R,ugm-3,25.44975,R,ugm-3,35.25073,R,ugm-3,31.13292,R,ugm-3,3.443,R,ugm-3 (Ref.eq)
05-01-2024,12:00,7.200,R,ugm-3 (FIDAS),4.50276,R,ugm-3,18.17260,R,ugm-3,25.07674,R,ugm-3,34.27615,R,ugm-3,3.750,R,ugm-3 (Ref.eq)
05-01-2024,13:00,6.775,R,ugm-3 (FIDAS),5.60483,R,ugm-3,16.57831,R,ugm-3,25.17227,R,ugm-3,38.81637,R,ugm-3,3.514,R,ugm-3 (Ref.eq)
05-01-2024,14:00,6.375,R,ugm-3 (FIDAS),4.09342,R,ugm-3,17.31953,R,ugm-3,23.59601,R,ugm-3,40.56260,R,ugm-3,3.302,R,ugm-3 (Ref.eq)
05-01-2024,15:00,6.725,R,ugm-3 (FIDAS),4.66020,R,ugm-3,19.65075,R,ugm-3,26.79628,R,ugm-3,38.56690,R,ugm-3,3.443,R,ugm-3 (Ref.eq)
05-01-2024,16:00,6.725,R,ugm-3 (FIDAS),8.53320,R,ugm-3,32.91384,R,ugm-3,45.99790,R,ugm-3,25.99399,R,ugm-3,3.396,R,ugm-3 (Ref.eq)
05-01-2024,17:00,10.150,R,ugm-3 (FIDAS),5.25847,R,ugm-3,34.68700,R,ugm-3,42.74986,R,ugm-3,23.05034,R,ugm-3,6.038,R,ugm-3 (Ref.eq)
05-01-2024,18:00,11.200,R,ugm-3 (FIDAS),6.58095,R,ugm-3,42.45108,R,ugm-3,52.54173,R,ugm-3,15.56646,R,ugm-3,7.665,R,ugm-3 (Ref.eq)
05-01-2024,19:00,10.025,R,ugm-3 (FIDAS),7.08476,R,ugm-3,39.33809,R,ugm-3,50.20124,R,ugm-3,17.31270,R,ugm-3,7.099,R,ugm-3 (Ref.eq)
05-01-2024,20:00,17.250,R,ugm-3 (FIDAS),4.81764,R,ugm-3,33.92997,R,ugm-3,41.31691,R,ugm-3,19.90711,R,ugm-3,13.962,R,ugm-3 (Ref.eq)
05-01-2024,21:00,9.625,R,ugm-3 (FIDAS),5.63632,R,ugm-3,30.23865,R,ugm-3,38.88088,R,ugm-3,16.06539,R,ugm-3,7.500,R,ugm-3 (Ref.eq)
05-01-2024,22:00,10.550,R,ugm-3 (FIDAS),5.03805,R,ugm-3,35.64591,R,ugm-3,43.37081,R,ugm-3,9.08044,R,ugm-3,8.491,R,ugm-3 (Ref.eq)
05-01-2024,23:00,11.975,R,ugm-3 (FIDAS),2.51903,R,ugm-3,27.18494,R,ugm-3,31.04739,R,ugm-3,14.41893,R,ugm-3,9.764,R,ugm-3 (Ref.eq)
05-01-2024,24:00,8.125,R,ugm-3 (FIDAS),1.25951,R,ugm-3,16.88827,R,ugm-3,18.81949,R,ugm-3,26.24346,R,ugm-3,6.321,R,ugm-3 (Ref.eq)
06-01-2024,01:00,4.175,R,ugm-3 (FIDAS),0.94427,R,ugm-3,9.53209,R,ugm-3,10.97995,R,ugm-3,,,,3.325,R,ugm-3 (Ref.eq)
06-01-2024,02:00,4.100,R,ugm-3 (FIDAS),0.69246,R,ugm-3,5.62169,R,ugm-3,6.68345,R,ugm-3,38.65006,R,ugm-3,3.066,R,ugm-3 (Ref.eq)
06-01-2024,03:00,4.300,R,ugm-3 (FIDAS),0.37771,R,ugm-3,4.29023,R,ugm-3,4.86937,R,ugm-3,40.51271,R,ugm-3,3.278,R,ugm-3 (Ref.eq)
06-01-2024,04:00,4.450,R,ugm-3 (FIDAS),0.40918,R,ugm-3,7.44047,R,ugm-3,8.06787,R,ugm-3,33.02884,R,ugm-3,3.090,R,ugm-3 (Ref.eq)
06-01-2024,05:00,4.450,R,ugm-3 (FIDAS),0.44066,R,ugm-3,5.57813,R,ugm-3,6.25380,R,ugm-3,37.46927,R,ugm-3,3.042,R,ugm-3 (Ref.eq)
06-01-2024,06:00,4.575,R,ugm-3 (FIDAS),0.81837,R,ugm-3,4.42612,R,ugm-3,5.68093,R,ugm-3,39.56475,R,ugm-3,3.019,R,ugm-3 (Ref.eq)
06-01-2024,07:00,4.950,R,ugm-3 (FIDAS),1.19607,R,ugm-3,7.28418,R,ugm-3,9.11813,R,ugm-3,36.07228,R,ugm-3,3.278,R,ugm-3 (Ref.eq)
06-01-2024,08:00,6.525,R,ugm-3 (FIDAS),1.38493,R,ugm-3,12.48458,R,ugm-3,14.60810,R,ugm-3,31.03314,R,ugm-3,4.222,R,ugm-3 (Ref.eq)
06-01-2024,09:00,7.075,R,ugm-3 (FIDAS),5.09905,R,ugm-3,16.19424,R,ugm-3,24.01267,R,ugm-3,27.29120,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
06-01-2024,10:00,7.250,R,ugm-3 (FIDAS),4.91020,R,ugm-3,18.29789,R,ugm-3,25.82675,R,ugm-3,24.54711,R,ugm-3,4.882,R,ugm-3 (Ref.eq)
06-01-2024,11:00,7.475,R,ugm-3 (FIDAS),7.83743,R,ugm-3,18.29698,R,ugm-3,30.31420,R,ugm-3,24.84647,R,ugm-3,5.660,R,ugm-3 (Ref.eq)
06-01-2024,12:00,8.600,R,ugm-3 (FIDAS),8.08923,R,ugm-3,15.52394,R,ugm-3,27.92726,R,ugm-3,27.59055,R,ugm-3,6.533,R,ugm-3 (Ref.eq)
06-01-2024,13:00,9.600,R,ugm-3 (FIDAS),6.95611,R,ugm-3,14.54025,R,ugm-3,25.20614,R,ugm-3,30.38453,R,ugm-3,6.698,R,ugm-3 (Ref.eq)
06-01-2024,14:00,7.550,R,ugm-3 (FIDAS),4.87872,R,ugm-3,13.57226,R,ugm-3,21.05286,R,ugm-3,36.57120,R,ugm-3,4.929,R,ugm-3 (Ref.eq)
